# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.411250000000000071e+01 2.887299223486862552e-03 1.158820000000000050e+01 1.190452173150300351e-03 1.274169999999999980e+01 6.697881580733118642e-04 9.665437797814643517e+00 2.550035222390412918e-03
2.054759999999999920e+01 1.103394308943089347e-01 1.587149999999999928e+01 3.409237918799258322e-03 1.739059999999999917e+01 1.158839602100499499e-03 1.502152072256893511e+01 7.965609777894988239e-03
1.429620000000000068e+01 3.119135855669510817e-03 1.186669999999999980e+01 1.053727750926842371e-03 1.299729999999999919e+01 5.284614972767493271e-04 9.525453879984826955e+00 3.427166633953840098e-03
1.042670000000000030e+01 7.440448452619171206e-04 9.032700000000000173e+00 5.358397820593808819e-04 9.791199999999999903e+00 3.141354288425706126e-04 6.743755991757090840e+00 1.517280190018584175e-03
1.446170000000000044e+01 3.735301200674303896e-03 1.159120000000000061e+01 1.632495338906597530e-03 1.283740000000000059e+01 8.994764224409318096e-04 9.738908551525923940e+00 6.143253186490432900e-03
1.134210000000000029e+01 7.509406296685663821e-04 9.719200000000000728e+00 4.956019627981284687e-04 1.057169999999999987e+01 2.780348523066285683e-04 7.333963308765078182e+00 1.600328310949168794e-03
1.451120000000000054e+01 5.904611703284750462e-03 1.175600000000000023e+01 2.677732014698991098e-03 1.296899999999999942e+01 1.307144061062820483e-03 1.002650929069611863e+01 2.528560838088459318e-03
9.063800000000000523e+00 1.728610093934086853e-03 8.054700000000000415e+00 1.124210482718631613e-03 8.641000000000000014e+00 5.002603266754209648e-04 5.526164546551820322e+00 2.229684304547317492e-03
2.014260000000000161e+01 8.848736756316218088e-02 1.558360000000000056e+01 5.661678051832924087e-03 1.739910000000000068e+01 7.231998934256977235e-03 1.483281047766993765e+01 4.585047482933348600e-02
1.892810000000000059e+01 2.237255305996290605e-02 1.483210000000000051e+01 5.804233935635624321e-03 1.628040000000000020e+01 1.817107663470067394e-03 1.338726779051003035e+01 2.032793481938285560e-02
2.060699999999999932e+01 2.727989949748743648e-01 1.716189999999999927e+01 1.627796101949025367e-02 1.874439999999999884e+01 2.985262579048666466e-03 1.563448067770218763e+01 2.619215561698366376e-02
1.556060000000000088e+01 2.710081621446222208e-03 1.257859999999999978e+01 1.103607403868633137e-03 1.383479999999999954e+01 8.199276538865267645e-04 1.096906353517684707e+01 2.062624148974657144e-03
1.097310000000000052e+01 9.000580286827489056e-04 9.605100000000000193e+00 6.164109027529393126e-04 1.035289999999999999e+01 3.846472690943745013e-04 6.676871097035776970e+00 2.149633867434144231e-03
2.072240000000000038e+01 1.277341176470588036e-01 1.659919999999999973e+01 9.338895578874933934e-03 1.811589999999999989e+01 3.687850276824835519e-03 1.489784605772137560e+01 1.865632230955649104e-02
1.923250000000000171e+01 4.473588792748248860e-02 1.517190000000000083e+01 2.764174240688408325e-03 1.660810000000000031e+01 1.037109916037023830e-03 1.387109508942768521e+01 5.585359210616406937e-03
1.758170000000000144e+01 1.466225523295070811e-02 1.385820000000000007e+01 2.210427736721024515e-03 1.524000000000000021e+01 1.204504104725981697e-03 1.327571967764307637e+01 3.160572899235558793e-03
1.273290000000000077e+01 2.408366975733108352e-03 1.061630000000000074e+01 1.654032479205386685e-03 1.164959999999999951e+01 6.446353613138035938e-04 8.568587097783318285e+00 2.219672065582244721e-03
1.651310000000000144e+01 6.649966313468486621e-03 1.332240000000000002e+01 1.295184244115998038e-03 1.461749999999999972e+01 7.787995294522710287e-04 1.203793099678969369e+01 3.216336347947884242e-03
7.498999999999999666e+00 2.388288862981456390e-03 6.667300000000000004e+00 2.466749971600590632e-03 7.171299999999999564e+00 6.402901456625581435e-04 4.681727796130228825e+00 1.845010004599801452e-03
1.644389999999999930e+01 7.431993976315968628e-03 1.330729999999999968e+01 1.354939350072380472e-03 1.459479999999999933e+01 8.770750700777922571e-04 1.164302875885102395e+01 3.376943036142640835e-03
