# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.872200000000000131e+01 3.254616306954436628e-02 1.544519999999999982e+01 4.522974380337429004e-03 1.677599999999999980e+01 1.485646260365069103e-03 1.210184375852872662e+01 1.519777864959635967e-02
1.480020000000000024e+01 3.091866955234081043e-03 1.243060000000000009e+01 1.843142580678017693e-03 1.354499999999999993e+01 5.410385843918336232e-04 8.832379579131270475e+00 7.907358284498186909e-03
1.622329999999999828e+01 3.682971506105834052e-03 1.350750000000000028e+01 1.425117475651694514e-03 1.470400000000000063e+01 6.436951972159147238e-04 1.008665609626906168e+01 5.210519048951037929e-03
2.008909999999999840e+01 6.323471170646474682e-02 1.616679999999999851e+01 6.808001003260596810e-03 1.760229999999999961e+01 1.525129933979491471e-03 1.285245781184200808e+01 3.366809690345529127e-02
1.515559999999999974e+01 3.478932359255343040e-03 1.285699999999999932e+01 1.937333832949699299e-03 1.395010000000000083e+01 8.047585516806877136e-04 9.354134021671811183e+00 4.766523470654266369e-03
1.522850000000000037e+01 2.269001692754592063e-03 1.293229999999999968e+01 1.228574014981781946e-03 1.402280000000000015e+01 4.868330784993340869e-04 9.349951593101845759e+00 3.850495027060669897e-03
1.494679999999999964e+01 2.366323039034064647e-03 1.268270000000000053e+01 1.166584291393574658e-03 1.376370000000000005e+01 5.076255575399978319e-04 9.177626851582250112e+00 3.550314827776390129e-03
1.904579999999999984e+01 3.925307302964569506e-02 1.583140000000000036e+01 4.128916945543048209e-03 1.713360000000000127e+01 9.276816076829746570e-04 1.245176772615392480e+01 1.685268163050420570e-02
2.051350000000000051e+01 1.393761232349165491e-01 1.696600000000000108e+01 8.652693656359579030e-03 1.840630000000000166e+01 1.935468919906590222e-03 1.383453644148428552e+01 3.487396940319825722e-02
1.320040000000000013e+01 1.200574998617791583e-03 1.151829999999999998e+01 7.089945016912848784e-04 1.239579999999999949e+01 3.435722987832855440e-04 7.640532518802457318e+00 3.740663786308072447e-03
5.094199999999999839e+00 7.944710307181221008e-04 4.231399999999999828e+00 2.971048598949211847e-03 4.736399999999999721e+00 7.213787879794563741e-04 1.044419422810332065e-01 1.822261283379220456e-02
1.801539999999999964e+01 1.328772488067555928e-02 1.502059999999999995e+01 2.384669448715132610e-03 1.627959999999999852e+01 6.398448918014237050e-04 1.159495262821480033e+01 1.072341536317097076e-02
1.687480000000000047e+01 7.413724820757938185e-03 1.407259999999999955e+01 3.024850950019501803e-03 1.528819999999999979e+01 1.259106353863459872e-03 1.064152876726863894e+01 6.703664182423518803e-03
1.984959999999999880e+01 4.216466019417475231e-02 1.630959999999999965e+01 4.351663326653306373e-03 1.768080000000000140e+01 1.357191964899561072e-03 1.309813392736943882e+01 2.253863669339180656e-02
9.190500000000000114e+00 1.042026968664523092e-03 8.416000000000000369e+00 1.085056414458890860e-03 8.929299999999999571e+00 1.096075996648394196e-03 4.197188935626412487e+00 2.862270056674183841e-02
1.670039999999999836e+01 6.036584009785387998e-03 1.391980000000000040e+01 2.215705481408921946e-03 1.513250000000000028e+01 8.412220009762370800e-04 1.053382813669922413e+01 6.794132732369922989e-03
1.673179999999999978e+01 7.535151641335276033e-03 1.384830000000000005e+01 1.845084544141388071e-03 1.510609999999999964e+01 1.322315458719506946e-03 1.043474529731174627e+01 2.632272082992725276e-02
1.722569999999999979e+01 1.076695755652518766e-02 1.447739999999999938e+01 3.592073049692317849e-03 1.568699999999999939e+01 1.068147608881718025e-03 1.085472188045473807e+01 1.081476243156411811e-02
1.046529999999999916e+01 9.332473783737319818e-04 9.539600000000000080e+00 6.103674887426004331e-04 1.008569999999999922e+01 3.359011484011483525e-04 5.353396982264118975e+00 4.081517029839487436e-03
1.408619999999999983e+01 1.991489205598048068e-03 1.215799999999999947e+01 9.431785605698647526e-04 1.312720000000000020e+01 5.451021934823100344e-04 8.287270170797530255e+00 4.719464705488246418e-03
1.986329999999999885e+01 7.766380543633762124e-02 1.634339999999999904e+01 7.459054685353118559e-03 1.773140000000000072e+01 2.021071834105842707e-03 1.299217533599782470e+01 4.163559052505424324e-02
1.845250000000000057e+01 4.363906752411575440e-02 1.538530000000000086e+01 6.872642106595771259e-03 1.664209999999999923e+01 1.190713283032110697e-03 1.189631790478459372e+01 1.292694654981562698e-02
1.604009999999999891e+01 5.609899762323033480e-03 1.332080000000000020e+01 2.715368263098661469e-03 1.452630000000000088e+01 9.669501714387496475e-04 9.829789201768059925e+00 8.281802160489522280e-03
1.900949999999999918e+01 3.880414581844174315e-02 1.561790000000000056e+01 6.181621498519699470e-03 1.695919999999999916e+01 2.237900898672602612e-03 1.227980452914810883e+01 1.566133015836093309e-02
1.385110000000000063e+01 1.640586279842852751e-03 1.196659999999999968e+01 9.114062185212543901e-04 1.291719999999999935e+01 4.326553708337981820e-04 8.170451904319570247e+00 4.061888274510181557e-03
1.001769999999999960e+01 1.335457128448604581e-03 9.189999999999999503e+00 8.754979276533292982e-04 9.689099999999999824e+00 4.517291306084409439e-04 4.920404900960608785e+00 3.604592807593761175e-03
1.651139999999999830e+01 4.154670340182910551e-03 1.397700000000000031e+01 1.203702882483370304e-03 1.513230000000000075e+01 4.940886295996286745e-04 1.042803359713099276e+01 7.100694585969152817e-03
1.643489999999999895e+01 5.755924296241318738e-03 1.381620000000000026e+01 1.654612231213520301e-03 1.499329999999999963e+01 7.415699640054367568e-04 1.020558687287160460e+01 6.671746142343517282e-03
8.182700000000000529e+00 5.380037560267381808e-04 7.613599999999999923e+00 3.900530613564594782e-04 7.975799999999999557e+00 2.603455800190869474e-04 3.414707089047711364e+00 2.733801939479493445e-02
1.575150000000000006e+01 4.381871014609734286e-03 1.334580000000000055e+01 1.751391286112948366e-03 1.447359999999999935e+01 8.007758913162125580e-04 9.677204918005966050e+00 6.173324638963548737e-03
2.030470000000000041e+01 1.070749506903352910e-01 1.671420000000000172e+01 7.995139911634755597e-03 1.811820000000000164e+01 1.776784983717086090e-03 1.346191146466490984e+01 4.712563518101064303e-02
1.772939999999999827e+01 1.050445046439628383e-02 1.476699999999999946e+01 1.962121622842685244e-03 1.601660000000000039e+01 8.135138577733153509e-04 1.129234444944697202e+01 9.984027109714582390e-03
1.808569999999999922e+01 1.304348870735223473e-02 1.505279999999999951e+01 1.795650376250723483e-03 1.633980000000000032e+01 1.006526374339482581e-03 1.167942974840761039e+01 1.514076057824936643e-02
7.941399999999999793e+00 8.416001984357679997e-04 7.442000000000000171e+00 4.981624141427581920e-04 7.763099999999999667e+00 2.413452775246182095e-04 3.020406221620916654e+00 5.691298854269927383e-03
8.188700000000000756e+00 7.323018399611503108e-04 7.633799999999999919e+00 4.135821515231162234e-04 7.988199999999999967e+00 2.482951349027392009e-04 3.339867279265313904e+00 4.723268760355163465e-03
1.832150000000000034e+01 1.481429935871196417e-02 1.527449999999999974e+01 2.811486871407115496e-03 1.657010000000000005e+01 1.103495238385624735e-03 1.193777532529392005e+01 1.786603368301281636e-02
1.733879999999999910e+01 7.851750072317037130e-03 1.451399999999999935e+01 1.370295580180225584e-03 1.573780000000000001e+01 6.595471968606295967e-04 1.111681176813413074e+01 7.308184802901984169e-03
1.257590000000000074e+01 1.115490121541512112e-03 1.098210000000000086e+01 6.913691878605722051e-04 1.182910000000000039e+01 2.971829289655776411e-04 6.969107896734289653e+00 1.019596036289400348e-02
1.849950000000000117e+01 2.499401473296501003e-02 1.517960000000000065e+01 2.524507068452380969e-03 1.650039999999999907e+01 8.791061090644103305e-04 1.187155569010162814e+01 1.547458528665311694e-02
1.024460000000000015e+01 1.528414769767867361e-03 9.345000000000000639e+00 9.897085767937064977e-04 9.877399999999999736e+00 4.233152036181453024e-04 5.274753396176070197e+00 3.637806424698671569e-03
2.196999999999999886e+01 2.096023166023165962e-01 1.835750000000000171e+01 2.030179506357516692e-02 1.990780000000000172e+01 5.312879232726560631e-03 1.506787017079753177e+01 1.031250528054138416e-01
1.928579999999999828e+01 3.836537102473498023e-02 1.594120000000000026e+01 3.845369222596068271e-03 1.729420000000000002e+01 1.258901965331323328e-03 1.271511455710236937e+01 2.433039934060621245e-02
1.826239999999999952e+01 1.453467202141900741e-02 1.521700000000000053e+01 1.825294621992837969e-03 1.648969999999999914e+01 7.133780560720643900e-04 1.181554375852872596e+01 1.164827881719262236e-02
1.163439999999999941e+01 1.168304047001603131e-03 1.041220000000000034e+01 7.236819302806104647e-04 1.109779999999999944e+01 4.178108549087214646e-04 6.429802379778148946e+00 3.922838429106804449e-03
1.156419999999999959e+01 1.259676072025245949e-03 1.035880000000000045e+01 7.328554457584102481e-04 1.103850000000000087e+01 5.418594321590234145e-04 6.207829336739502324e+00 2.277567357170203963e-02
1.770449999999999946e+01 1.130743595084357338e-02 1.482140000000000057e+01 1.823179742074153720e-03 1.605349999999999966e+01 9.053038830660963638e-04 1.138382448729838714e+01 1.024003023011794793e-02
9.716400000000000148e+00 1.091239848838144229e-03 8.921400000000000219e+00 8.621157862139605752e-04 9.401999999999999247e+00 4.036928522561646581e-04 4.717164825195482081e+00 3.785323108166846300e-03
2.058210000000000051e+01 2.271422594142259166e-01 1.691250000000000142e+01 8.777912523243593113e-03 1.843560000000000088e+01 4.059751720011965312e-03 1.379684948806757561e+01 4.553587314718260393e-02
